Uke,År,Lokalitetsnummer,Lokalitetsnavn,Sykdom,Status,Fra dato,Til dato,Kommunenummer,Kommune,Fylkesnummer,Fylke,Lat,Lon,ProduksjonsområdeId,Produksjonsområde,UtbruddsId,Subtype,Mistanke-dato,Påvist-dato,Tømt-dato,Avsluttet-dato
8,2021,13677,Trøan Bjørklibukta,PD,Påvist,2020-09-13,2021-09-16,5055,HEIM,50,Trøndelag,63.33155,9.1231,6,Nordmøre og Sør-Trøndelag,PD2020-135,SAV2,2020-09-13,2020-09-13,2021-06-08,2021-09-16
8,2021,14081,Tveit,PD,Påvist,2020-02-21,2021-06-08,4637,HYLLESTAD,46,Vestland,61.110085,5.340483,4,Nordhordaland til Stadt,PD2020-58,SAV3,2020-02-21,2020-04-28,2021-02-17,2021-06-08
8,2021,13562,Uføro,PD,Avsluttet,2019-08-02,2021-02-28,4614,STORD,46,Vestland,59.87835,5.526917,3,Karmøy til Sotra,PD2019-27,SAV3,2019-08-02,2019-10-04,2020-11-22,2021-02-28
8,2021,32437,Urda,PD,Påvist,2020-10-02,2021-08-11,1566,SURNADAL,15,Møre og Romsdal,63.000534,8.325633,6,Nordmøre og Sør-Trøndelag,PD2020-140,SAV2,2020-10-02,2020-10-02,2021-06-02,2021-08-11
8,2021,11533,Usholmsvika,PD,Påvist,2019-07-31,2021-06-30,4626,ØYGARDEN,46,Vestland,60.174984,5.091133,3,Karmøy til Sotra,PD2019-6,SAV3,2019-07-31,2019-08-07,2020-07-07,2021-06-30
8,2021,38857,Vannfjorden,ILA,Påvist,2020-10-06,2021-04-27,5435,NORDKAPP,54,Troms og Finnmark,71.017784,25.38915,12,Vest-Finnmark,ILA2020-25,HPR_del_ILAV,2020-10-06,2020-10-16,2020-12-18,2021-04-27
8,2021,37717,Vassgåsholmen,PD,Påvist,2020-11-22,2021-07-20,5059,ORKLAND,50,Trøndelag,63.592167,9.339833,6,Nordmøre og Sør-Trøndelag,PD2021-2,SAV2,2020-11-22,2020-11-22,2021-02-15,2021-07-20
8,2021,13704,Vikane,PD,Påvist,,2021-03-01,4634,MASFJORDEN,46,Vestland,60.7125,5.403633,4,Nordhordaland til Stadt,PD2020-54,SAV3,,2020-03-18,2020-10-21,2021-03-01
8,2021,27315,Vikane 1,PD,Mistanke,2021-02-12,2021-07-23,4618,ULLENSVANG,46,Vestland,60.263668,6.208383,3,Karmøy til Sotra,PD2021-12,SAV3,2021-02-12,,2021-05-09,2021-07-23
8,2021,10616,Vinnalandet,ILA,Påvist,2020-08-20,2021-05-04,5406,HAMMERFEST,54,Troms og Finnmark,70.57315,23.397882,12,Vest-Finnmark,ILA2020-22,HPR_del_ILAV,2020-08-20,2020-08-28,2020-11-13,2021-05-04
7,2021,15196,Aga Ø,PD,Påvist,2020-08-07,2021-05-25,4613,BØMLO,46,Vestland,59.845917,5.26075,3,Karmøy til Sotra,PD2020-123,SAV3,2020-08-07,2020-08-18,2020-12-31,2021-05-25
7,2021,12067,Aldalen,PD,Påvist,2019-07-19,2021-03-28,4624,BJØRNAFJORDEN,46,Vestland,60.24995,5.571917,3,Karmøy til Sotra,PD2019-15,SAV3,2019-07-19,2019-07-31,2021-01-18,2021-03-28
7,2021,10298,Ålforo,PD,Påvist,2020-11-02,2021-05-21,4615,FITJAR,46,Vestland,59.866417,5.2447,3,Karmøy til Sotra,PD2020-148,SAV3,2020-11-02,2020-11-13,2021-03-13,2021-05-21
7,2021,13563,Angelskår,PD,Påvist,2020-06-16,2021-12-31,4630,OSTERØY,46,Vestland,60.523335,5.352617,4,Nordhordaland til Stadt,PD2020-9,SAV3,2020-06-16,2020-06-21,2021-07-20,2021-12-31
7,2021,32017,Ånholmen,ILA,Påvist,2021-01-14,,5007,NAMSOS,50,Trøndelag,64.7198,11.461683,7,Nord-Trøndelag med Bindal,ILA2021-1,HPR_del_ILAV,2021-01-14,2021-01-25,,
7,2021,12357,Aursøysva,PD,Påvist,2020-07-27,2022-01-03,5014,FRØYA,50,Trøndelag,63.801968,8.910767,6,Nordmøre og Sør-Trøndelag,PD2020-118,SAV2,2020-07-27,2020-08-06,2021-11-01,2022-01-03
7,2021,11800,Austneståa,PD,Mistanke,2020-02-21,2021-06-08,4602,KINN,46,Vestland,61.490818,5.171167,4,Nordhordaland til Stadt,PD2020-26,SAV3,2020-02-21,,2021-01-14,2021-06-08
7,2021,13341,Bakjestranda,PD,Mistanke,2021-02-09,2021-08-24,4648,BREMANGER,46,Vestland,61.82025,4.940267,4,Nordhordaland til Stadt,PD2021-9,SAV3,2021-02-09,,2021-05-22,2021-08-24
7,2021,11749,Bårøy,PD,Mistanke,2020-06-29,2021-05-28,4635,GULEN,46,Vestland,60.945866,4.845383,4,Nordhordaland til Stadt,PD2020-101,SAV3,2020-06-29,,2021-01-22,2021-05-28
7,2021,25055,Bekksneset,PD,Påvist,2020-02-03,2021-07-26,4637,HYLLESTAD,46,Vestland,61.07675,5.386017,4,Nordhordaland til Stadt,PD2020-76,SAV3,2020-02-03,2020-03-18,2021-03-16,2021-07-26
7,2021,31738,Bjørga,ILA,Påvist,2020-05-19,2021-03-06,5419,SØRREISA,54,Troms og Finnmark,69.153984,17.948418,10,Andøya til Senja,ILA2020-12,HPR_del_ILAV,2020-05-19,2020-05-29,2020-07-05,2021-03-06
7,2021,37237,Børfjord,ILA,Mistanke,2020-07-03,2021-07-01,5433,HASVIK,54,Troms og Finnmark,70.64533,22.694317,12,Vest-Finnmark,ILA2020-18,HPR_del_ILAV,2020-07-03,,2021-03-04,2021-07-01
7,2021,11488,Brattavika,PD,Påvist,2020-04-27,2021-07-29,4625,AUSTEVOLL,46,Vestland,60.044117,5.303317,3,Karmøy til Sotra,PD2020-14,SAV3,2020-04-27,2020-05-12,2021-02-08,2021-07-29
7,2021,13205,Brattholmen,PD,Avsluttet,2020-01-06,2021-02-16,4636,SOLUND,46,Vestland,61.068382,4.713817,4,Nordhordaland til Stadt,PD2020-45,SAV3,2020-01-06,2020-02-17,2020-08-04,2021-02-16
7,2021,13841,Brunsvik,PD,Påvist,2019-12-17,2021-03-26,4602,KINN,46,Vestland,61.910183,5.29085,4,Nordhordaland til Stadt,PD2019-30,SAV3,2019-12-17,2019-12-27,2021-01-15,2021-03-26
7,2021,33537,Buholmen,PD,Påvist,2019-10-25,2021-04-15,5058,ÅFJORD,50,Trøndelag,64.1569,10.008917,6,Nordmøre og Sør-Trøndelag,PD2019-60,SAV2,2019-10-25,2019-12-06,2021-01-18,2021-04-15
