Date,Pred,Ret_period,Position,Model_Ret,Naive_Ret,Cum_Model,Cum_Naive
2024-02-28,0.0072574336,-0.0292368201850257,1.0,-0.0292368201850257,-0.0292368201850257,3.1029877870784177,1.1667276162147104
2024-03-06,0.020903628,-0.0933128450381381,1.0,-0.0933128450381381,-0.0933128450381381,3.0096749420402795,1.0734147711765722
2024-03-13,0.040151566,-0.0382438780211824,1.0,-0.0382438780211824,-0.0382438780211824,2.971431064019097,1.0351708931553898
2024-03-20,0.0735076,0.1460230705236318,1.0,0.1460230705236318,0.1460230705236318,3.117454134542729,1.1811939636790216
2024-03-27,0.06668607,0.202515197887239,1.0,0.202515197887239,0.202515197887239,3.319969332429968,1.3837091615662607
2024-04-03,-0.025259392,0.0935699877996913,0.0,0.0,0.0935699877996913,3.319969332429968,1.477279149365952
2024-04-10,-0.059104085,-0.0362634435132198,0.0,-0.0,-0.0362634435132198,3.319969332429968,1.4410157058527322
2024-04-17,-0.072774254,-0.1509758449215335,0.0,-0.0,-0.1509758449215335,3.319969332429968,1.2900398609311987
2024-04-24,-0.03631493,-0.0211824655915711,0.0,-0.0,-0.0211824655915711,3.319969332429968,1.2688573953396276
2024-05-01,0.028996224,0.084416541357605,1.0,0.084416541357605,0.084416541357605,3.404385873787573,1.3532739366972326
2024-05-08,-0.060183052,0.023483080103233,0.0,0.0,0.023483080103233,3.404385873787573,1.3767570168004657
2024-05-15,-0.05135294,-0.062552750124456,0.0,-0.0,-0.062552750124456,3.404385873787573,1.3142042666760096
2024-05-22,-0.04726901,-0.2596104954206213,0.0,-0.0,-0.2596104954206213,3.404385873787573,1.0545937712553883
2024-05-29,-0.0348422,-0.318494847003663,0.0,-0.0,-0.318494847003663,3.404385873787573,0.7360989242517253
2024-06-05,-0.0349014,-0.2342526963322422,0.0,-0.0,-0.2342526963322422,3.404385873787573,0.5018462279194831
2024-06-12,0.0038816913,-0.0893577812770294,1.0,-0.0893577812770294,-0.0893577812770294,3.3150280925105435,0.41248844664245365
2024-06-19,0.060747486,-0.0665572093411617,1.0,-0.0665572093411617,-0.0665572093411617,3.248470883169382,0.34593123730129194
2024-06-26,0.013273311,-0.0717520794350914,1.0,-0.0717520794350914,-0.0717520794350914,3.1767188037342904,0.2741791578662005
2024-07-03,0.042480152,0.0082832804941519,1.0,0.0082832804941519,0.0082832804941519,3.1850020842284423,0.2824624383603524
2024-07-10,0.031127255,0.0349813793622351,1.0,0.0349813793622351,0.0349813793622351,3.2199834635906774,0.3174438177225875
2024-07-17,0.027762482,0.0465321109703262,1.0,0.0465321109703262,0.0465321109703262,3.2665155745610037,0.36397592869291373
